0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
a,0.9138847281356932,0.7872027414106475,0.0,0.8275268433385695,0.7465012073669944,-0.02491383044628306,0.7785013989318871,0.6391789781244903,-0.03838953134819337,0.7758364294521475,0.5258276904588518,-0.05396148864246553,0.8129907021731065,0.4633125127138878,-0.06289942396559962,0.8460572049111448,0.5602272554032772,0.002624454789799878,0.8211609294469887,0.5084051021553668,-0.02820071211631007,0.8247305964705554,0.5886459996276495,-0.032144076972129,0.8401923779655407,0.627428997411872,-0.029418805551316523,0.898078853591911,0.5530439184075229,-0.002318723864346647,0.8621005336868557,0.49197702668803855,-0.036981299844022444,0.8647126072336073,0.6038987382433592,-0.03166268644661445,0.8836588986897361,0.6233727955985655,-0.01747877338951133,0.945752641370348,0.5610960730274936,-0.016930464119079447,0.9130019743195249,0.499526939428998,-0.05257868250783083,0.9076989068019857,0.6015118766383687,-0.037753921170892664,0.9249881773355016,0.6325631752219742,-0.017205386303541348,0.9999999999999999,0.5771126073568001,-0.03515086091403248,0.9640973667064836,0.5275478477206934,-0.05474581810297475,0.9546146735319992,0.5973808736621833,-0.045916321367354476,0.9695498825587094,0.622872324616874,-0.030666592795866508
a,0.9135182598129321,0.7916920850279981,0.0,0.8287996161124418,0.7534876881223177,-0.025926283527276526,0.7783707997786454,0.6447857079281294,-0.04075598663359248,0.7746796744695424,0.5307292315670119,-0.05715980770793586,0.8117866637771903,0.47108722993394186,-0.06664742714069556,0.8460296661493988,0.5584328719200956,-0.0016321734936186431,0.8186764392881052,0.5152435867171808,-0.032892442310445844,0.8259138807084891,0.6010677646676392,-0.03641839100031345,0.8425900026701856,0.6375705954513967,-0.03364615783505992,0.8990568439953716,0.5536950338417005,-0.006357194408863468,0.8601383078762735,0.4976282946801388,-0.04099618240850744,0.8655626545515055,0.6130604971189083,-0.033871926384142964,0.8852438576055787,0.6284982721190051,-0.018984596608477258,0.9474220325143473,0.5637069529312059,-0.020595219206761373,0.9117440182037002,0.5037260312140831,-0.05562967524350931,0.9073059374866974,0.6075774450580281,-0.03972597461775712,0.925480227081874,0.6346875689314226,-0.019124449999806507,0.9999999999999999,0.5803664733039483,-0.0384499886807348,0.9631137460382571,0.533195360842695,-0.05736373346129585,0.953268810296855,0.6032571620957474,-0.048059689291007665,0.9688647067246109,0.6242843709003942,-0.03305773986200171
a,0.9145580155775539,0.7896147989084599,0.0,0.8318530070517351,0.7533718270790283,-0.030199665572299358,0.7805969481639191,0.6440117750248685,-0.04663242054628698,0.7765355566964243,0.5291869803309506,-0.0634256795387932,0.8145328335729518,0.4714678756092551,-0.07322694678022455,0.8452825066480028,0.5624684741268445,-0.008650167794259152,0.8201337788190397,0.5115805879092636,-0.039961406972149505,0.8258869459552701,0.5957208700932043,-0.04235443984898226,0.8417105159091608,0.633307759230319,-0.038648473822710326,0.8986662669326537,0.5574160539226118,-0.010771546362361151,0.8626043052715207,0.4958966643207831,-0.04514494878704614,0.8663251128353466,0.6108014393519975,-0.03683074943704212,0.883996627128185,0.6280413229421062,-0.020963682677798957,0.9470560348356738,0.566578039527544,-0.02238359726715661,0.9128191880993591,0.5042131877244924,-0.057914296212499584,0.9078525910146831,0.6079777890695242,-0.041821015110286186,0.9240485512763345,0.6365296086666956,-0.020660208663940652,0.9999999999999999,0.5820003922015959,-0.03779442640748755,0.964627564033411,0.5339630098485318,-0.05761487296862712,0.9552813566646333,0.6045280324310788,-0.04854725700332907,0.9697113263146685,0.6277169904857836,-0.033195063665431915
a,0.9150822612445987,0.7925289593768966,0.0,0.8294512798476414,0.7559024755795454,-0.028159788908964718,0.7772137045042777,0.6456573103192057,-0.043098148014446856,0.7752259575439164,0.5310480317884747,-0.059290224327462955,0.8114895132747711,0.47169435792337355,-0.06863384705839838,0.846104261263016,0.5611709839242986,-0.0024760871925200295,0.823896236312137,0.5158120948834803,-0.03308688805510873,0.8270838126266621,0.6000832180901301,-0.035625747378386405,0.8422247227372731,0.6337517220704605,-0.03235725948219219,0.9007249352707346,0.5563364570683569,-0.005734296096758944,0.8647569840631244,0.4976700250281076,-0.04006479920056775,0.8658618640062878,0.6138088248164795,-0.03189260128575586,0.884047887623232,0.6262592694652677,-0.01595899030858249,0.9484393744915428,0.5676617473276229,-0.018747086999274375,0.9149297385966105,0.5076618835223771,-0.05487703548283478,0.9077076248400969,0.6125307608620539,-0.0394320957331499,0.9259182563728504,0.6359678660858888,-0.018393119686711826,1.0,0.5844532836903454,-0.03542500762806698,0.9644948788064015,0.5395102529500286,-0.05577705259230077,0.9543228331047041,0.6092257552637531,-0.04743567041983813,0.9708212799041313,0.6274532563740112,-0.032485171796140286
a,0.9145219927011123,0.7903949586842601,0.0,0.8294776503091648,0.7604473236441667,-0.03393246734223092,0.7774917203606373,0.6472249287475675,-0.05075944228116433,0.7754892408341919,0.5303014817013665,-0.06726936814759198,0.8135885033787914,0.47374557885689567,-0.07681802836904202,0.8458751971689163,0.5647944495858725,-0.00937374071390184,0.8212158992357704,0.5173370894860706,-0.040582950636469994,0.8266918111601973,0.6007586031612993,-0.04255002706525345,0.8432863232192713,0.6360793991707749,-0.038606614786747144,0.9006325314645698,0.5604947411921517,-0.008961911112469224,0.8644300484458336,0.49920744401178846,-0.042820951222398776,0.867741904190943,0.6166420848199822,-0.033283631245137474,0.8854694705881212,0.6310262096422149,-0.016425470634685045,0.948041465132387,0.5712598826978335,-0.01866351366164747,0.9148192254487109,0.5086720176321881,-0.05482242671524831,0.9092868936267634,0.6142593336321183,-0.038931436631413935,0.9270838402005351,0.640006402533075,-0.01745265157026974,1.0,0.5854657454779685,-0.032366640571493986,0.9654392040681308,0.5388135912196049,-0.053494677166820916,0.9562852115067101,0.6094636423428615,-0.04551293505697285,0.9721237590241764,0.6286020554071332,-0.030409192194342103
a,0.9170903886421599,0.7927938439188976,0.0,0.8289811509556531,0.7541697495900809,-0.0275931042546756,0.7772798053247698,0.6479514470112598,-0.04311323102256646,0.7743307844373767,0.5306015401722369,-0.06072974490128704,0.814642112871346,0.47253058807467885,-0.07176656045531737,0.8482736225617533,0.5646047908824444,0.004124506651175382,0.8238920506420861,0.519148437527972,-0.025602954924688975,0.8286195285147001,0.5988087397123242,-0.029358611404852592,0.8439967327887256,0.6343699013064954,-0.026943532842649717,0.8992827795642692,0.5582100825567065,0.0005312369431415261,0.8657733155018029,0.4984595631233531,-0.03218312269306132,0.8694994432446578,0.6130562435756753,-0.025903165375561952,0.8852325879884374,0.6297123583807597,-0.011254060955408669,0.9469970159532628,0.5681343068547767,-0.013245803475093586,0.9166818315624005,0.504580914149774,-0.047115600832650074,0.9112336773702032,0.6075866068622334,-0.03191373742241191,0.9246477216774363,0.6382638417877692,-0.011306183798224952,1.0,0.5836437142532014,-0.03104076189707475,0.9688897288174169,0.5342062449689259,-0.04900092557754124,0.9590797666250975,0.6026030511095645,-0.03975904861696929,0.9723748787132656,0.6255942913780212,-0.024324073581838367
a,0.9150048295803631,0.7910230466641676,0.0,0.8291295245235358,0.7554420271483078,-0.03214234711772821,0.775727353467732,0.6445758990718806,-0.050337317218659444,0.7718745771200769,0.5276523417631934,-0.06885364932735843,0.8120104897552235,0.4706664820901117,-0.08038283368045132,0.8441741728663131,0.560300343903452,-0.008577957014596065,0.8207572408708488,0.5158883472569383,-0.03983383054939004,0.8267058684456527,0.5999667917743147,-0.04178040516368466,0.8439064850143021,0.6310442859298225,-0.03802655355390232,0.9001365659117174,0.5549603134483203,-0.00985557204571225,0.8624348084421998,0.4968362748925593,-0.042548753680513536,0.866761676929849,0.6135925078509845,-0.03180435426332956,0.8853519838609578,0.6237445813041578,-0.01478815951769524,0.9483012476027083,0.565709512795666,-0.02127697244806062,0.9128938130042478,0.5046933255354923,-0.05641148180235895,0.9081385039655443,0.6087851311141632,-0.04006085387914072,0.9267832506108913,0.6313287723222271,-0.018867194851791766,1.0,0.5789946695742658,-0.03659085677222268,0.9622294151774812,0.5368355438449681,-0.05707323055374522,0.9529915400684074,0.6059452834209293,-0.04871245215137973,0.9692568823464449,0.6219834565485532,-0.03374145296486461
a,0.9177812762793381,0.7900267831700538,0.0,0.830124491953981,0.752941623702601,-0.03201188081274222,0.776852335726931,0.6444483528166601,-0.0502356032736776,0.7712358562358339,0.5290132496946894,-0.06777658114840596,0.8109319074214826,0.4747570127969597,-0.07826195150369733,0.8436143207868327,0.5593132116565024,-0.01445770093771992,0.8176347788079037,0.5135583491943109,-0.04252701372229745,0.8241666621690402,0.6000228714083227,-0.040658599469624246,0.8416496793270549,0.6289377599676984,-0.034334462452680084,0.9008382871755618,0.5548764791422377,-0.01395841795715303,0.8609546654113986,0.4957391442354391,-0.041204085784676645,0.8654157633281685,0.6128704000720872,-0.024628166553913127,0.8841781401117805,0.6231989059269408,-0.004416696993868601,0.9497037081013829,0.5667614766325622,-0.022994838836746405,0.9125295347397059,0.5075536267647415,-0.05331045938287402,0.9077734707463815,0.6104450452230474,-0.03369764498802888,0.9266083570905785,0.6308141306193639,-0.011186221554565869,1.0,0.5800922068179167,-0.03573750436171993,0.9638160084370779,0.5394493074867647,-0.0541207752327991,0.9539830236893506,0.6069467522482852,-0.04465260665612736,0.9706600661847244,0.619441275899191,-0.02901670846721594
a,0.9184848639999598,0.7917018207677969,0.0,0.8335566914457272,0.7610585431219103,-0.036692722091988886,0.7791196104286905,0.6520374955789071,-0.05787430401161954,0.7736031388345653,0.5349750062978977,-0.07835607179383604,0.8143736245925213,0.47797345585283585,-0.09177797075451014,0.8411297957470815,0.5626329468947437,-0.014136411219508593,0.8209612099753675,0.5201151086096817,-0.04490211676899311,0.8270003599696193,0.6033108095798407,-0.04634976455128499,0.8427594749594955,0.6319400163713932,-0.042433082676477774,0.897751823249263,0.5566736985339248,-0.012665648159694586,0.8648723207235075,0.5014442760118885,-0.04402333622418883,0.8698088674400883,0.6186565955794725,-0.031352939610541766,0.8850648573534003,0.6250680832591511,-0.013139607667667001,0.9472613882011633,0.5667910907205109,-0.021468783629360704,0.9156887387305322,0.5087686840252016,-0.05518978581493541,0.9118675952584525,0.6120847942048032,-0.03737393014264974,0.9265071450514228,0.6321110490570115,-0.015432002954122406,1.0,0.5775646186300926,-0.034591554530842734,0.9670990594929894,0.5388083607812786,-0.05414081184614157,0.9595311380002902,0.6070611998610379,-0.04494364304174957,0.9728448311064009,0.6204502007474553,-0.029379207301980587
a,0.9185479145723747,0.7909470632131987,0.0,0.8326652816834557,0.7556717200007795,-0.035111169185475216,0.7791668474123196,0.6490878945677602,-0.056331126311034665,0.7729727724748575,0.5338332679505581,-0.07685034531064049,0.8159021439892169,0.47968340277109806,-0.09031264007788095,0.8426664887500762,0.5651353894958799,-0.016025926274319723,0.8202727310448105,0.52147297648169,-0.04664599329323609,0.8259710127980496,0.6040861562660903,-0.0472495708076596,0.8417600100085941,0.6345684391056894,-0.042419511603242234,0.8984983493992643,0.5598494042937623,-0.015271643476606483,0.8639436312461769,0.5024282785532552,-0.04544729107059894,0.8690324072240423,0.6183076957412552,-0.03176929748644093,0.8847671807387374,0.6286845787180324,-0.013121260136687721,0.9474462368126401,0.5697024392175946,-0.02448014210380396,0.9139073878135309,0.5099779458869519,-0.056871865241699376,0.9103932208120918,0.6120053698747606,-0.03834417355386189,0.9254512983195998,0.6358283541835232,-0.016255502722815382,1.0,0.5809747204414847,-0.037803230793181083,0.9656267347653419,0.5395570112653265,-0.056276131499220755,0.9574633966477497,0.6070236660499311,-0.046440203562041024,0.9711222670471441,0.6234996146188342,-0.030599438438973666
a,0.9179961811490673,0.7929450682328827,0.0,0.8308925123976934,0.7575454184914893,-0.02657113134603054,0.779540819394296,0.652211778783141,-0.03980308862470707,0.7750286792580275,0.5390595397020513,-0.053966870268750966,0.8125722702309697,0.4827331455208199,-0.0613930630994178,0.8486289902202507,0.5670554115301901,-0.0007117774262863372,0.8184156739858417,0.5222964759035051,-0.02892977740255957,0.8259595537635283,0.6067274382340553,-0.030566996013231994,0.8439180009156532,0.6414540782307349,-0.026719175834113082,0.9020296976498396,0.5610865039649104,-0.0029121360833357928,0.8610195817507597,0.5070490846546677,-0.03331320560877752,0.8668459412912034,0.6206617147963193,-0.024652098781954155,0.88633994590987,0.6371695493746431,-0.009307981246353446,0.9489135181294417,0.5709993717313182,-0.014525095810579439,0.9115454194383901,0.5161562582015419,-0.047411974128776305,0.9083867161811617,0.617842554384853,-0.03267391687568187,0.9283361800853821,0.6436632372549914,-0.012844812940535735,1.0,0.5848748615354848,-0.029596595303750785,0.9612936148427332,0.5438597744071967,-0.04890106441119105,0.9527270821993539,0.6127680340808537,-0.041305023715130576,0.969488252196297,0.6309997804768309,-0.02704861593877087
a,0.9046432080289283,0.7890968005224406,0.0,0.8368730599062175,0.7253916930501364,0.0017495873240244947,0.8011315254238353,0.6265507599742548,-0.006993739254850107,0.8002266128461157,0.5382153233433371,-0.024664694697601706,0.8264624042033919,0.47878224958157806,-0.03666388130869547,0.8746960660405607,0.5397391738272213,0.02387521716017612,0.8363062922592839,0.5091977855000753,-0.008292826920081443,0.8359051818688996,0.5932651532031283,-0.017578395186691017,0.8537006182391623,0.6314365891500621,-0.01914416048945674,0.9166264300107513,0.5390813731997335,0.0011760116471772081,0.86536579399052,0.5008404554177067,-0.03621202611621979,0.8654177679733805,0.6076196292700513,-0.03551814253150354,0.8907647414153034,0.6295710215054523,-0.025900688710230286,0.9572860222489472,0.5519804992360139,-0.029369078636322026,0.9039256216190413,0.511766846911183,-0.06424802263333486,0.897289596049098,0.6096608642660968,-0.04973960210226124,0.9211241422918893,0.6375265346025034,-0.03148957003070234,1.0,0.575126154674259,-0.0619243851956742,0.9453987401569363,0.5416980120030066,-0.07779060640134183,0.9343178399047447,0.6094731455455235,-0.06617449974256391,0.9543611902889989,0.6348344471624796,-0.051919663375033426
a,0.9040325243738206,0.7867257242872663,0.0,0.8360742097469706,0.7251846247984062,0.001668598274698459,0.8020991575313111,0.629785152603457,-0.005739811714756966,0.8017420140256981,0.5432946109460696,-0.02142432268057832,0.8268317400159484,0.4826711586962115,-0.03177055797436162,0.8785652872775047,0.5430801590599074,0.024445499478692057,0.8379056359597723,0.515001171926468,-0.004964467850157143,0.835461839682196,0.5951398642333647,-0.013530926474383363,0.8519880949007029,0.635895709043933,-0.014795091824721484,0.9185983585766585,0.5416689922308657,0.0033271811223210984,0.8674644713656405,0.5063202322032763,-0.030961732831237775,0.8645430627518665,0.6090635664126269,-0.030520114110665703,0.8861872696655301,0.6371176071827211,-0.0217988709125956,0.9578494876956406,0.5531970935592043,-0.025247523086635644,0.9037133530225402,0.5140400264399874,-0.05795570117951301,0.8965667725334541,0.6094044868876468,-0.04415494470472782,0.9181624287716198,0.6428938744599527,-0.02688078705302689,1.0,0.575357634933182,-0.055814172329004326,0.9435448798102372,0.5400676093813168,-0.07144801777854687,0.9319112695749022,0.6061161062168785,-0.06041895719938231,0.9495624794695773,0.6356701654993848,-0.046679831465211236
